"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"DaysSinceUpdate"
189178	"Free"	"social networking"	"social networking"	TRUE	2.5	135	4.5	4318	195
189188	"Free"	"social networking"	"photo and video"	TRUE	4	205	4	479	99
189199	"$0.99"	"social networking"	"photo and video"	FALSE	3.5	48	3.5	48	
189222	"Free"	"social networking"	"photo and video"	TRUE		0	3	111	94
189224	"Free"	"social networking"	"entertainment"	TRUE	2	143	2	143	
189229	"Free"	"social networking"	"photo and video"	TRUE	3.5	20	4	226	48
189230	"Free"	"social networking"	"entertainment"	TRUE	4.5	63	4.5	1706	49
189238	"Free"	"social networking"	"social networking"	TRUE	4	15	4	55	592
189241	"Free"	"social networking"	"photo and video"	TRUE		0	2.5	62	265
189250	"Free"	"social networking"	"games"	TRUE	3.5	10	4.5	1860	172
189252	"Free"	"social networking"	"social networking"	TRUE		0	4	31	33
189264	"Free"	"social networking"	"health and fitness"	TRUE	4.5	9	4	591	16
189266	"Free"	"social networking"	"social networking"	TRUE	2	91	2	91	908
189282	"Free"	"social networking"	"social networking"	TRUE		0	5	234	33
189283	"Free"	"social networking"	"sports"	TRUE	4.5	37	4.5	53	716
189290	"Free"	"social networking"	"social networking"	TRUE	3.5	57	3.5	57	
189294	"$0.99"	"social networking"	"photo and video"	FALSE	5	10	4	142	818
189299	"$0.99"	"social networking"	"entertainment"	FALSE		0	2.5	1132	869
189300	"Free"	"social networking"	"social networking"	TRUE	4.5	7	3.5	361	396
189305	"Free"	"social networking"	"utilities"	TRUE		0	3	42	319
189316	"$0.99"	"social networking"	"entertainment"	FALSE	5	39	4.5	61	1268
189332	"Free"	"social networking"	"entertainment"	TRUE	3	69	3	189	645
189348	"Free"	"social networking"	"entertainment"	TRUE	3	10	2.5	81	1615
189349	"Free"	"social networking"	"social networking"	TRUE		0	1.5	262	1600
189350	"$4.99"	"social networking"	"social networking"	FALSE		0	1	50	1601
189363	"Free"	"social networking"	"social networking"	TRUE		0	4.5	111	41
189371	"Free"	"social networking"	"games"	TRUE		0	2	49	1272
189373	"Free"	"social networking"	"entertainment"	TRUE	2.5	133	2.5	133	
189374	"Free"	"social networking"	"social networking"	TRUE	3	248	3	278	1881
189422	"Free"	"social networking"	"entertainment"	TRUE		0	3	33	311
189429	"Free"	"social networking"	"photo and video"	TRUE	4	31	4	310	256
189473	"Free"	"social networking"	"business"	TRUE		0	4.5	34	211
189499	"Free"	"social networking"	"games"	TRUE	5	7	4.5	37	127
189502	"Free"	"social networking"	"social networking"	TRUE	4.5	6	4.5	2232	55
189509	"Free"	"social networking"	"news"	TRUE		0	3	69	650
189512	"Free"	"social networking"	"social networking"	TRUE	4.5	19	3.5	110	1109
189515	"Free"	"social networking"	"social networking"	TRUE		0	4.5	74	33
189518	"Free"	"social networking"	"news"	TRUE		0	3.5	37	1349
189524	"Free"	"social networking"	"games"	TRUE	3.5	116	3.5	549	1487
189542	"$0.99"	"social networking"	"games"	FALSE	4	43	4	184	205
189552	"Free"	"social networking"	"social networking"	TRUE		0	3	48	342
189558	"$0.99"	"social networking"	"social networking"	FALSE	3	35	3	35	
189563	"Free"	"social networking"	"productivity"	TRUE	4.5	48	4.5	58	411
189573	"Free"	"social networking"	"photo and video"	TRUE		0	3.5	37	6
189578	"Free"	"social networking"	"social networking"	TRUE	2	11	4	179	820
189597	"Free"	"social networking"	"social networking"	TRUE		0	2.5	85	621
189603	"Free"	"social networking"	"productivity"	TRUE	4.5	31	4	103	11
189605	"Free"	"social networking"	"social networking"	TRUE	2	12	3	38	1112
189620	"Free"	"social networking"	"entertainment"	TRUE	4.5	765	4	14663	860
189621	"Free"	"social networking"	"entertainment"	TRUE	4.5	64	4.5	417	431
189629	"Free"	"social networking"	"social networking"	TRUE	2.5	29	3.5	2756	656
189630	"$1.99"	"social networking"	"social networking"	FALSE	2.5	9	3.5	140	657
189633	"Free"	"social networking"	"social networking"	TRUE	4	218	4	476	187
189635	"Free"	"social networking"	"social networking"	TRUE	3	11	4	34	306
189646	"Free"	"social networking"	"business"	TRUE		0	2.5	186	212
189652	"Free"	"social networking"	"social networking"	TRUE		0	2.5	378	4
189664	"Free"	"social networking"	"social networking"	TRUE	2.5	8	2.5	1694	41
189668	"$0.99"	"social networking"	"entertainment"	FALSE		0	3	57	988
189674	"Free"	"social networking"	"games"	TRUE	3.5	194	3.5	164238	86
189680	"Free"	"social networking"	"entertainment"	TRUE	4	41	4	41	
189681	"Free"	"social networking"	"social networking"	TRUE		0	4	126	9
189688	"$1.99"	"social networking"	"social networking"	FALSE	1	8	2.5	53	570
189691	"Free"	"social networking"	"social networking"	TRUE	1.5	61	2	170	571
189695	"Free"	"social networking"	"social networking"	TRUE	4	7	4	59	526
189697	"$3.99"	"social networking"	"photo and video"	FALSE		0	4.5	80	240
189707	"Free"	"social networking"	"games"	TRUE	4	54	4	93	248
189711	"$1.99"	"social networking"	"social networking"	FALSE		0	2	39	324
189714	"$1.99"	"social networking"	"navigation"	FALSE	2.5	11	3	43	432
189717	"Free"	"social networking"	"health and fitness"	TRUE	4.5	125	4	33829	5
189718	"Free"	"social networking"	"health and fitness"	TRUE	4.5	3904	4.5	124983	39
189729	"Free"	"social networking"	"social networking"	TRUE		0	3	136	134
189762	"Free"	"social networking"	"photo and video"	TRUE	3.5	13	3.5	86	628
189769	"Free"	"social networking"	"entertainment"	TRUE		0	5	281	26
189801	"$1.99"	"social networking"	"photo and video"	FALSE	3	8	3.5	63	73
189841	"Free"	"social networking"	"social networking"	TRUE	4	5	5	45	40
189863	"$2.99"	"social networking"	"productivity"	FALSE	3.5	8	3	149	262
189864	"Free"	"social networking"	"productivity"	TRUE		0	3	51	262
189877	"Free"	"social networking"	"games"	TRUE		0	4.5	334	260
189903	"Free"	"social networking"	"education"	TRUE		0	4.5	74	16
189905	"Free"	"social networking"	"entertainment"	TRUE	4	8	4.5	98	108
189918	"Free"	"social networking"	"social networking"	TRUE	4.5	17	4	126	566
189925	"$1.99"	"social networking"	"utilities"	FALSE	3	970	3	970	
189990	"Free"	"social networking"	"navigation"	TRUE	2.5	59	2.5	59	
189995	"Free"	"social networking"	"social networking"	TRUE	1.5	5	1.5	58	1236
190015	"$7.99"	"social networking"	"social networking"	FALSE		0	2.5	338	125
190016	"Free"	"social networking"	"social networking"	TRUE		0	3	1084	126
190023	"$1.99"	"social networking"	"social networking"	FALSE		0	3	68	1459
190033	"Free"	"social networking"	"news"	TRUE	3	17	3	457	5
190037	"Free"	"social networking"	"entertainment"	TRUE	4.5	12	4	97	19
190041	"Free"	"social networking"	"social networking"	TRUE	3.5	11	3.5	568	5
190049	"Free"	"social networking"	"entertainment"	TRUE		0	3	47	34
190060	"Free"	"social networking"	"social networking"	TRUE		0	4	2031	9
190065	"Free"	"social networking"	"navigation"	TRUE		0	5	41	9
190077	"Free"	"social networking"	"social networking"	TRUE	4.5	1351	4	77998	13
190079	"Free"	"social networking"	"social networking"	TRUE	4	725	4	5455	106
190085	"Free"	"social networking"	"social networking"	TRUE		0	3.5	93	101
190104	"Free"	"social networking"	"games"	TRUE	4	46	3	31364	49
190108	"$4.99"	"social networking"	"entertainment"	FALSE		0	3	1662	107
190109	"Free"	"social networking"	"entertainment"	TRUE	3.5	23	3	1336	737
190121	"Free"	"social networking"	"photo and video"	TRUE		0	4.5	917	2
190122	"Free"	"social networking"	"photo and video"	TRUE	4.5	73	5	5164	37
190136	"Free"	"social networking"	"social networking"	TRUE		0	4	524	4
190156	"Free"	"social networking"	"entertainment"	TRUE	3.5	5	2.5	207	19
190159	"Free"	"social networking"	"entertainment"	TRUE	2	806	3.5	2359	596
190201	"Free"	"social networking"	"social networking"	TRUE	4	12	4.5	150	197
190204	"$0.99"	"social networking"	"photo and video"	FALSE	2.5	9	3	1173	1634
190212	"Free"	"social networking"	"games"	TRUE	4	176	4	316	810
190219	"Free"	"social networking"	"social networking"	TRUE	2.5	10	3.5	31	552
190242	"Free"	"social networking"	"social networking"	TRUE	4	97	4	4738	24
190244	"Free"	"social networking"	"social networking"	TRUE	3	27	3.5	30	415
190252	"Free"	"social networking"	"games"	TRUE	4.5	129	4.5	337	790
190253	"Free"	"social networking"	"games"	TRUE	4.5	226	4.5	263	804
190255	"Free"	"social networking"	"games"	TRUE	4	9	4	37	143
190267	"Free"	"social networking"	"social networking"	TRUE		0	5	35	27
190297	"$0.99"	"social networking"	"social networking"	FALSE	1.5	12	1.5	62	1269
190307	"$1.99"	"social networking"	"utilities"	FALSE	2.5	43	2.5	43	
190322	"Free"	"social networking"	"social networking"	TRUE		0	4	85	4
190324	"Free"	"social networking"	"social networking"	TRUE	2	365	3	287094	3
190372	"Free"	"social networking"	"sports"	TRUE	4.5	154	5	2105	240
190407	"Free"	"social networking"	"games"	TRUE	3.5	19	3.5	97	456
190435	"Free"	"social networking"	"photo and video"	TRUE		0	3	48	83
190446	"Free"	"social networking"	"music"	TRUE		0	3.5	46	135
190482	"Free"	"social networking"	"photo and video"	TRUE		0	2.5	986	150
190484	"Free"	"social networking"	"photo and video"	TRUE		0	2.5	6687	168
190488	"Free"	"social networking"	"social networking"	TRUE		0	2.5	54	11
190510	"Free"	"social networking"	"productivity"	TRUE	2.5	5	4	42	734
190528	"Free"	"social networking"	"photo and video"	TRUE	3	21	3.5	34	367
190540	"Free"	"social networking"	"games"	TRUE	4.5	90	4.5	98	250
190541	"Free"	"social networking"	"games"	TRUE	3	28	3	42	1720
190542	"Free"	"social networking"	"games"	TRUE	2.5	54	2.5	85	1720
190561	"Free"	"social networking"	"business"	TRUE		0	4	55	207
190580	"Free"	"social networking"	"social networking"	TRUE		0	4	297	152
190591	"Free"	"social networking"	"entertainment"	TRUE		0	2.5	128	1420
190592	"Free"	"social networking"	"entertainment"	TRUE	1.5	798	1.5	798	
190619	"Free"	"social networking"	"photo and video"	TRUE		0	5	46	29
190622	"Free"	"social networking"	"news"	TRUE	1	8	2	40	220
190629	"Free"	"social networking"	"entertainment"	TRUE	5	15	5	76	65
190633	"Free"	"social networking"	"social networking"	TRUE		0	3.5	95	68
190642	"Free"	"social networking"	"social networking"	TRUE	4	12	4.5	143	436
190643	"$2.99"	"social networking"	"social networking"	FALSE		0	4.5	35	212
190644	"$2.99"	"social networking"	"social networking"	FALSE		0	4	33	248
190651	"Free"	"social networking"	"photo and video"	TRUE		0	3.5	150	27
190661	"Free"	"social networking"	"photo and video"	TRUE	4.5	788	4.5	2044	143
190664	"Free"	"social networking"	"social networking"	TRUE	2.5	11	2.5	42	1957
190670	"Free"	"social networking"	"music"	TRUE		0	4	442	36
190673	"Free"	"social networking"	"social networking"	TRUE	1.5	90	2	102	872
190709	"Free"	"social networking"	"social networking"	TRUE		0	4.5	51	32
190710	"Free"	"social networking"	"games"	TRUE	4.5	3499	4.5	4291	1188
190728	"Free"	"social networking"	"games"	TRUE	2.5	256	2.5	314	1462
190738	"$1.99"	"social networking"	"photo and video"	FALSE		0	3.5	1493	222
190756	"Free"	"social networking"	"social networking"	TRUE		0	4	189	2
190760	"Free"	"social networking"	"social networking"	TRUE		0	2.5	59	123
190761	"Free"	"social networking"	"social networking"	TRUE	2.5	199	2.5	199	
190765	"Free"	"social networking"	"social networking"	TRUE	2.5	28	3.5	1128	55
190767	"Free"	"social networking"	"news"	TRUE	2.5	452	3.5	6523	1427
190768	"Free"	"social networking"	"news"	TRUE	3	405	3	1069	1433
190769	"Free"	"social networking"	"news"	TRUE	2.5	155	3	793	1437
190770	"Free"	"social networking"	"news"	TRUE	3	57	3.5	2296	927
190775	"Free"	"social networking"	"social networking"	TRUE	3.5	22	2.5	1700	181
190790	"Free"	"social networking"	"social networking"	TRUE	3.5	9	3.5	248	1499
190803	"Free"	"social networking"	"social networking"	TRUE		0	5	43	31
190808	"Free"	"social networking"	"photo and video"	TRUE	1.5	45	1.5	45	
190823	"Free"	"social networking"	"games"	TRUE	3	18	3.5	34	486
190836	"Free"	"social networking"	"games"	TRUE	4.5	2834	4.5	4666	172
190854	"Free"	"social networking"	"photo and video"	TRUE	5	20	4.5	261	31
190856	"$2.99"	"social networking"	"social networking"	FALSE		0	4.5	79	1
190858	"$2.99"	"social networking"	"photo and video"	FALSE	4.5	18	4.5	185	234
190862	"Free"	"social networking"	"social networking"	TRUE	4.5	16	4.5	55	410
190865	"Free"	"social networking"	"photo and video"	TRUE	3	9	4.5	187	278
190869	"Free"	"social networking"	"photo and video"	TRUE	4.5	15	4.5	32	310
190885	"Free"	"social networking"	"social networking"	TRUE		0	2	1427	53
190886	"Free"	"social networking"	"social networking"	TRUE	2	12	3	31	1389
190896	"Free"	"social networking"	"social networking"	TRUE	4.5	15	4.5	57	225
190898	"Free"	"social networking"	"entertainment"	TRUE	4.5	53	4.5	58	1234
190909	"Free"	"social networking"	"games"	TRUE	4.5	28	4.5	30	89
190940	"Free"	"social networking"	"social networking"	TRUE		0	4	60	276
190944	"Free"	"social networking"	"music"	TRUE	4	11	4	374	137
190956	"Free"	"social networking"	"social networking"	TRUE	5	11	3.5	78	30
190962	"Free"	"social networking"	"utilities"	TRUE	4.5	798	4.5	927	212
190964	"Free"	"social networking"	"photo and video"	TRUE	4.5	853	4.5	1005	272
190965	"Free"	"social networking"	"social networking"	TRUE	4.5	847	4.5	1772	236
190966	"Free"	"social networking"	"social networking"	TRUE	4.5	676	4.5	676	309
190970	"Free"	"social networking"	"business"	TRUE		0	5	1451	101
190974	"Free"	"social networking"	"photo and video"	TRUE	4.5	26	4.5	30409	7
190975	"Free"	"social networking"	"social networking"	TRUE	5	1372	5	1376	286
190982	"Free"	"social networking"	"entertainment"	TRUE	4.5	7	4.5	65	159
190999	"Free"	"social networking"	"business"	TRUE		0	3.5	34	27
191008	"Free"	"social networking"	"social networking"	TRUE	3.5	16	3.5	77	396
191031	"$2.99"	"social networking"	"social networking"	FALSE		0	4.5	342	298
191032	"Free"	"social networking"	"social networking"	TRUE	2	8	3.5	338	431
191050	"Free"	"social networking"	"travel"	TRUE	5	214	4	11059	23
191051	"$3.99"	"social networking"	"travel"	FALSE	4.5	65	5	398	29
191074	"Free"	"social networking"	"entertainment"	TRUE		0	4.5	243	20
191076	"Free"	"social networking"	"social networking"	TRUE		0	4.5	49	3
191111	"$3.99"	"social networking"	"news"	FALSE	5	78	4.5	1397	176
191113	"Free"	"social networking"	"entertainment"	TRUE	3.5	33	4	278	1186
191138	"Free"	"social networking"	"social networking"	TRUE		0	2.5	494	89
191172	"Free"	"social networking"	"social networking"	TRUE	4.5	59	4.5	59	
191175	"Free"	"social networking"	"social networking"	TRUE	4.5	147	4.5	176	421
191186	"$0.99"	"social networking"	"social networking"	FALSE		0	2	54	1591
191189	"Free"	"social networking"	"social networking"	TRUE	4	26	4	187	452
191192	"Free"	"social networking"	"social networking"	TRUE	4	24	3.5	168	59
191222	"Free"	"social networking"	"music"	TRUE		0	4.5	72	3
191233	"Free"	"social networking"	"music"	TRUE		0	2	5769	1
191257	"Free"	"social networking"	"utilities"	TRUE	4.5	1212	4.5	1515	234
191276	"$2.99"	"social networking"	"social networking"	FALSE	3	6	3	72	1649
191277	"Free"	"social networking"	"photo and video"	TRUE		0	4	50	310
191281	"Free"	"social networking"	"photo and video"	TRUE		0	4.5	11450	27
191299	"$2.99"	"social networking"	"social networking"	FALSE	3.5	59	3.5	223	716
191302	"$1.99"	"social networking"	"social networking"	FALSE		0	2	37	1118
191310	"Free"	"social networking"	"education"	TRUE	3.5	7	3	334	100
191337	"Free"	"social networking"	"education"	TRUE	4	6	2	35	54
191355	"Free"	"social networking"	"social networking"	TRUE	4.5	4273	4.5	22117	44
191356	"Free"	"social networking"	"photo and video"	TRUE	4.5	286	4	1267	31
191357	"$2.99"	"social networking"	"photo and video"	FALSE	4	38	3.5	168	254
191358	"Free"	"social networking"	"social networking"	TRUE	1.5	24	2.5	31	1276
191377	"Free"	"social networking"	"social networking"	TRUE		0	2.5	215	848
191379	"Free"	"social networking"	"social networking"	TRUE	3.5	29	3.5	78	369
191385	"Free"	"social networking"	"productivity"	TRUE	2.5	14	3	44	838
191398	"$2.99"	"social networking"	"education"	FALSE		0	3.5	46	458
191401	"Free"	"social networking"	"social networking"	TRUE	4	10	3	31	290
191413	"Free"	"social networking"	"games"	TRUE	5	8	4.5	83	8
191425	"$2.99"	"social networking"	"social networking"	FALSE	4	14	4	44	178
191426	"Free"	"social networking"	"education"	TRUE	4	72	4	83	178
191446	"Free"	"social networking"	"social networking"	TRUE		0	3	44	547
191452	"Free"	"social networking"	"productivity"	TRUE	2	40	2	40	
191458	"Free"	"social networking"	"social networking"	TRUE		0	4	30	104
191505	"Free"	"social networking"	"food and drink"	TRUE	5	24	5	115	188
191513	"$0.99"	"social networking"	"social networking"	FALSE	3.5	425	4	764	874
191514	"Free"	"social networking"	"social networking"	TRUE	3	277	3.5	303	876
191530	"$12.99"	"social networking"	"navigation"	FALSE	2	116	2	116	
191532	"Free"	"social networking"	"reference"	TRUE	3.5	18	3.5	698	30
191550	"$4.99"	"social networking"	"navigation"	FALSE		0	2.5	50	195
191551	"Free"	"social networking"	"social networking"	TRUE	2.5	83	2.5	126	496
191555	"Free"	"social networking"	"social networking"	TRUE		0	3.5	34	241
191565	"Free"	"social networking"	"games"	TRUE	3	55	3.5	141	320
191586	"Free"	"social networking"	"food and drink"	TRUE		0	4	44	360
191592	"Free"	"social networking"	"social networking"	TRUE		0	2.5	134	201
191612	"Free"	"social networking"	"sports"	TRUE		0	5	52	79
191618	"Free"	"social networking"	"games"	TRUE	4	701	4	202006	24
191623	"Free"	"social networking"	"music"	TRUE	4	31	4.5	177	1038
191641	"Free"	"social networking"	"photo and video"	TRUE	4	22	4	641	20
191667	"Free"	"social networking"	"games"	TRUE		0	5	79	8
191725	"Free"	"social networking"	"social networking"	TRUE	4.5	39	4.5	102	814
191752	"Free"	"social networking"	"social networking"	TRUE		0	4.5	1828	25
191754	"Free"	"social networking"	"utilities"	TRUE	3.5	31	3.5	75	937
191762	"Free"	"social networking"	"news"	TRUE		0	2.5	36	33
191773	"$0.99"	"social networking"	"social networking"	FALSE		0	3.5	1357	1482
191774	"$0.99"	"social networking"	"social networking"	FALSE		0	3	70	1482
191775	"Free"	"social networking"	"social networking"	TRUE	3.5	21	3.5	1444	1741
191789	"Free"	"social networking"	"games"	TRUE	5	187	5	71317	39
191795	"Free"	"social networking"	"navigation"	TRUE		0	2	44	32
191802	"Free"	"social networking"	"news"	TRUE	1	7	2.5	1349	8
191830	"Free"	"social networking"	"social networking"	TRUE	2.5	5	3.5	73	131
191845	"Free"	"social networking"	"social networking"	TRUE		0	4	39	536
191864	"Free"	"social networking"	"games"	TRUE		0	2.5	65	949
191875	"$0.99"	"social networking"	"entertainment"	FALSE	3.5	60	3	164	1846
191891	"Free"	"social networking"	"entertainment"	TRUE	3	17	2.5	37	1783
191903	"Free"	"social networking"	"social networking"	TRUE	2.5	671	2.5	671	
191915	"Free"	"social networking"	"social networking"	TRUE		0	3	1043	410
191932	"$0.99"	"social networking"	"social networking"	FALSE	3	147	3	169	2304
191959	"$1.99"	"social networking"	"social networking"	FALSE	5	7	4.5	47	30
191960	"Free"	"social networking"	"productivity"	TRUE	5	4215	5	4400	376
191963	"Free"	"social networking"	"productivity"	TRUE	4.5	111	4	298	321
192018	"$3.99"	"social networking"	"news"	FALSE	3	12	3.5	169	906
192019	"Free"	"social networking"	"news"	TRUE	2.5	5	2.5	557	906
192025	"Free"	"social networking"	"news"	TRUE		0	4.5	46	95
192037	"Free"	"social networking"	"entertainment"	TRUE	4	51	4	348	205
192041	"Free"	"social networking"	"social networking"	TRUE	2.5	297	3	923	20
192054	"Free"	"social networking"	"social networking"	TRUE		0	4	32	5
192059	"Free"	"social networking"	"games"	TRUE		0	5	57	20
192061	"Free"	"social networking"	"games"	TRUE	5	7	5	44	116
192069	"Free"	"social networking"	"entertainment"	TRUE		0	5	36	415
192100	"Free"	"social networking"	"business"	TRUE	2	7	3	48	199
192103	"Free"	"social networking"	"social networking"	TRUE	4	8	3	62300	17
192112	"Free"	"social networking"	"social networking"	TRUE	4	26	4	33	1183
192115	"$0.99"	"social networking"	"social networking"	FALSE	4	10	4.5	34	604
192118	"Free"	"social networking"	"entertainment"	TRUE	4.5	19	4.5	34	1222
192156	"Free"	"social networking"	"social networking"	TRUE		0	3.5	76	18
192177	"Free"	"social networking"	"social networking"	TRUE	1	20	2	149	10
192180	"Free"	"social networking"	"social networking"	TRUE		0	2.5	50	86
192205	"Free"	"social networking"	"entertainment"	TRUE	5	9	5	34	466
192215	"Free"	"social networking"	"social networking"	TRUE		0	2.5	111	935
192243	"Free"	"social networking"	"productivity"	TRUE	3.5	5	4	150	26
192247	"Free"	"social networking"	"utilities"	TRUE	4	127	4	150	957
192270	"Free"	"social networking"	"photo and video"	TRUE		0	4	36	100
192288	"Free"	"social networking"	"utilities"	TRUE	4.5	6	3	121	936
192289	"$0.99"	"social networking"	"social networking"	FALSE		0	2.5	50	775
192293	"Free"	"social networking"	"music"	TRUE	4	13	4	39	1346
192305	"Free"	"social networking"	"social networking"	TRUE	3	455	3.5	1182	1231
192343	"Free"	"social networking"	"social networking"	TRUE	3.5	83	4.5	2554	69
192348	"Free"	"social networking"	"social networking"	TRUE		0	4	208	5
192372	"Free"	"social networking"	"news"	TRUE	1.5	8	2	82	220
192384	"Free"	"social networking"	"social networking"	TRUE		0	4	148	2
192385	"Free"	"social networking"	"entertainment"	TRUE		0	2	67	1375
192415	"Free"	"social networking"	"social networking"	TRUE		0	3.5	134	143
192421	"Free"	"social networking"	"social networking"	TRUE	2.5	13	2	168	139
192439	"Free"	"social networking"	"photo and video"	TRUE		0	4.5	108	67
192447	"Free"	"social networking"	"utilities"	TRUE	3	11	2.5	39	394
192459	"Free"	"social networking"	"travel"	TRUE	2.5	5	3	46	760
192483	"Free"	"social networking"	"photo and video"	TRUE	3	55	3.5	832	117
192493	"Free"	"social networking"	"photo and video"	TRUE	2.5	30	2	56	1328
192505	"Free"	"social networking"	"social networking"	TRUE	3	208	3	232	1184
192513	"Free"	"social networking"	"games"	TRUE		0	5	225	27
192515	"Free"	"social networking"	"social networking"	TRUE	2.5	6	4	697	67
192517	"Free"	"social networking"	"social networking"	TRUE	2.5	7	4	1739	25
192518	"Free"	"social networking"	"entertainment"	TRUE		0	2.5	34	179
192524	"Free"	"social networking"	"social networking"	TRUE	3.5	70	3.5	312	782
192555	"Free"	"social networking"	"utilities"	TRUE	5	67	5	67	
192558	"Free"	"social networking"	"social networking"	TRUE		0	5	62	39
192564	"Free"	"social networking"	"travel"	TRUE	4	13	4	36	272
192597	"Free"	"social networking"	"productivity"	TRUE		0	3	519	114
192603	"Free"	"social networking"	"books"	TRUE	4.5	26	3.5	380	295
192609	"$1.99"	"social networking"	"entertainment"	FALSE	2.5	93	4	24228	227
192625	"Free"	"social networking"	"social networking"	TRUE	4	9	4	30	453
192629	"Free"	"social networking"	"education"	TRUE		0	2.5	42	962
192636	"Free"	"social networking"	"utilities"	TRUE	4.5	473	4.5	3194	45
192679	"Free"	"social networking"	"social networking"	TRUE	4.5	275	4.5	302	365
192699	"Free"	"social networking"	"news"	TRUE		0	5	43	15
192710	"Free"	"social networking"	"travel"	TRUE		0	2.5	81	1328
192717	"Free"	"social networking"	"social networking"	TRUE		0	2	461	3
192737	"$3.99"	"social networking"	"social networking"	FALSE	4	15	4	50	1243
192739	"Free"	"social networking"	"utilities"	TRUE	3.5	426	3.5	3034	131
192775	"Free"	"social networking"	"social networking"	TRUE	5	6	4	93	109
192783	"Free"	"social networking"	"education"	TRUE		0	4	60	138
192813	"Free"	"social networking"	"education"	TRUE		0	4.5	34	116
192814	"Free"	"social networking"	"games"	TRUE	4	37	3	817	1553
192832	"$2.99"	"social networking"	"social networking"	FALSE	3.5	33	3.5	41	536
192850	"Free"	"social networking"	"social networking"	TRUE		0	4	31	276
192872	"$2.99"	"social networking"	"social networking"	FALSE	4	46	4	143	744
192937	"Free"	"social networking"	"books"	TRUE	4.5	122	4.5	7282	24
192976	"$2.99"	"social networking"	"photo and video"	FALSE	3.5	18	3	30	303
192989	"Free"	"social networking"	"social networking"	TRUE	5	237	5	6514	22
192991	"Free"	"social networking"	"entertainment"	TRUE	2.5	41	2.5	41	
193009	"Free"	"social networking"	"social networking"	TRUE	4	9	5	68	760
193013	"$2.99"	"social networking"	"social networking"	FALSE	3	15	3.5	100	63
193023	"Free"	"social networking"	"social networking"	TRUE	4	16	3	101543	18
193025	"Free"	"social networking"	"social networking"	TRUE	3	13	4	2471	32
193026	"Free"	"social networking"	"social networking"	TRUE	3	217	3	398	541
193053	"Free"	"social networking"	"photo and video"	TRUE		0	3.5	65	133
193059	"Free"	"social networking"	"news"	TRUE	1	5	2.5	52	220
193065	"$0.99"	"social networking"	"social networking"	FALSE		0	4.5	34	145
193066	"Free"	"social networking"	"social networking"	TRUE		0	4.5	54	145
193076	"Free"	"social networking"	"news"	TRUE	3.5	173	4	8615	88
193082	"Free"	"social networking"	"social networking"	TRUE	4.5	16	3.5	56	1251
193093	"$0.99"	"social networking"	"music"	FALSE		0	4.5	64	689
193115	"$2.99"	"social networking"	"sports"	FALSE	4.5	28	4.5	38	680
193116	"Free"	"social networking"	"navigation"	TRUE		0	3.5	38	31
193129	"Free"	"social networking"	"education"	TRUE		0	4	70	29
193164	"Free"	"social networking"	"utilities"	TRUE	2.5	39	2.5	56	1846
193166	"Free"	"social networking"	"social networking"	TRUE	2	43	2	43	
193193	"Free"	"social networking"	"social networking"	TRUE	5	27	5	38	30
193213	"$0.99"	"social networking"	"social networking"	FALSE		0	1.5	35	1
193263	"$1.99"	"social networking"	"social networking"	FALSE	4.5	112	4.5	737	843
193287	"Free"	"social networking"	"photo and video"	TRUE	4.5	34	4.5	86	852
193289	"Free"	"social networking"	"social networking"	TRUE	3	25	3	89	58
193302	"Free"	"social networking"	"social networking"	TRUE		0	3.5	8968	11
193315	"Free"	"social networking"	"photo and video"	TRUE		0	5	31	30
193347	"$1.99"	"social networking"	"social networking"	FALSE	3	134	3	1134	1658
193365	"Free"	"social networking"	"social networking"	TRUE	2	16	2.5	174	487
193376	"Free"	"social networking"	"social networking"	TRUE	4	7	4	39	302
193389	"$0.99"	"social networking"	"social networking"	FALSE		0	3.5	62	583
193390	"Free"	"social networking"	"social networking"	TRUE		0	3	90	566
193411	"$0.99"	"social networking"	"photo and video"	FALSE	5	164	5	169	479
193416	"Free"	"social networking"	"social networking"	TRUE	3	60	3.5	1321	3
193430	"Free"	"social networking"	"entertainment"	TRUE	2.5	18	2.5	47	1073
193437	"Free"	"social networking"	"social networking"	TRUE		0	4.5	33	9
193465	"Free"	"social networking"	"social networking"	TRUE		0	4.5	48	16
193466	"Free"	"social networking"	"social networking"	TRUE		0	3	199	553
193476	"Free"	"social networking"	"social networking"	TRUE		0	4.5	135	3
193479	"Free"	"social networking"	"games"	TRUE	4.5	602	4.5	2015	607
193502	"Free"	"social networking"	"social networking"	TRUE	4.5	361	4.5	4917	513
193519	"Free"	"social networking"	"news"	TRUE	5	6	4.5	2604	68
193525	"Free"	"social networking"	"social networking"	TRUE		0	5	59	5
193538	"Free"	"social networking"	"social networking"	TRUE	4.5	617	4.5	13819	115
193548	"$2.99"	"social networking"	"photo and video"	FALSE	4	16	3.5	33	256
193555	"Free"	"social networking"	"social networking"	TRUE	3.5	153	3.5	180	1951
193559	"Free"	"social networking"	"social networking"	TRUE	3	100	2.5	2172	1770
193560	"Free"	"social networking"	"games"	TRUE	5	6	5	74	124
193563	"$1.99"	"social networking"	"photo and video"	FALSE	3.5	124	3.5	1776	548
193566	"Free"	"social networking"	"social networking"	TRUE	4.5	58	4.5	71	314
