"AppID"	"Price"	"Category_new"	"Subcategory_new"	"IsFree"	"RateC_avg"	"RateC_n"	"RateA_avg"	"RateA_n"	"Updated"
166333	"$1.99"	"lifestyle"	"health and fitness"	FALSE	3.5	32	3.5	32	FALSE
166350	"Free"	"lifestyle"	"lifestyle"	TRUE	4	7	2.5	204	TRUE
166385	"$0.99"	"lifestyle"	"health and fitness"	FALSE		0	2.5	85	FALSE
166393	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3.5	260	3.5	489	FALSE
166406	"$0.99"	"lifestyle"	"health and fitness"	FALSE	3.5	919	3	1965	FALSE
166407	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	1243	2.5	1359	FALSE
166408	"$3.99"	"lifestyle"	"health and fitness"	FALSE	5	11084	5	17165	FALSE
166417	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	1136	2.5	9340	FALSE
166418	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	53	3	360	FALSE
166429	"$4.99"	"lifestyle"	"health and fitness"	FALSE	4	6	4	118	FALSE
166432	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	54	2.5	73	FALSE
166442	"$3.99"	"lifestyle"	"health and fitness"	FALSE	4.5	115	4.5	1098	FALSE
166447	"Free"	"lifestyle"	"health and fitness"	TRUE	4	30	4	30	FALSE
166451	"$1.99"	"lifestyle"	"health and fitness"	FALSE	5	31	5	31	FALSE
166456	"$4.99"	"lifestyle"	"health and fitness"	FALSE	4.5	24	3.5	97	FALSE
166460	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	43	3.5	43	FALSE
166483	"Free"	"lifestyle"	"food and drink"	TRUE	2	22	4	1094	TRUE
166502	"$2.99"	"lifestyle"	"productivity"	FALSE	3.5	12	2.5	100	FALSE
166538	"Free"	"social networking"	"lifestyle"	TRUE	4.5	39	4.5	862	TRUE
166544	"Free"	"lifestyle"	"news"	TRUE		0	3.5	39	TRUE
166563	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	1088	TRUE
166584	"$0.99"	"lifestyle"	"education"	FALSE	3.5	40	3.5	40	FALSE
166606	"Free"	"lifestyle"	"lifestyle"	TRUE	4	43	4	1039	TRUE
166624	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	713	2.5	713	FALSE
166631	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	68	FALSE
166652	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	630	2.5	917	FALSE
166653	"Free"	"lifestyle"	"social networking"	TRUE	2.5	53919	2.5	104599	FALSE
166670	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	79	3.5	85	FALSE
166675	"Free"	"lifestyle"	"entertainment"	TRUE	4	37	3	19009	FALSE
166691	"Free"	"lifestyle"	"photo and video"	TRUE	4	5	2.5	113	TRUE
166693	"Free"	"lifestyle"	"photo and video"	TRUE	5	164	4.5	2221	TRUE
166705	"Free"	"lifestyle"	"games"	TRUE	2	12	2.5	54	FALSE
166706	"Free"	"lifestyle"	"food and drink"	TRUE	1.5	181	1.5	181	FALSE
166808	"Free"	"lifestyle"	"productivity"	TRUE	3	8	3	9219	FALSE
166809	"$2.99"	"lifestyle"	"productivity"	FALSE		0	3.5	85	FALSE
166848	"Free"	"lifestyle"	"entertainment"	TRUE	2	33	2	56	FALSE
166852	"Free"	"lifestyle"	"entertainment"	TRUE		0	5	41	FALSE
166866	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	161	TRUE
166878	"Free"	"lifestyle"	"entertainment"	TRUE	3	66	3	66	FALSE
166885	"Free"	"lifestyle"	"travel"	TRUE		0	3.5	203	TRUE
166886	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	85	FALSE
166890	"Free"	"lifestyle"	"entertainment"	TRUE	3	40	4	192	FALSE
166900	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3	48431	FALSE
166929	"Free"	"lifestyle"	"health and fitness"	TRUE		0	3.5	91	TRUE
166937	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	89	TRUE
166939	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	92	TRUE
166952	"$0.99"	"lifestyle"	"social networking"	FALSE	4	21	3.5	36	FALSE
166953	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	1276	FALSE
166955	"Free"	"lifestyle"	"lifestyle"	TRUE	4	470	4	555	FALSE
166956	"Free"	"lifestyle"	"lifestyle"	TRUE	4	113	4	143	FALSE
166964	"Free"	"lifestyle"	"food and drink"	TRUE		0	5	36	FALSE
166971	"$1.99"	"lifestyle"	"lifestyle"	FALSE	1.5	5	2.5	128	FALSE
166972	"$1.99"	"lifestyle"	"food and drink"	FALSE	2.5	8	2.5	138	FALSE
166977	"Free"	"lifestyle"	"entertainment"	TRUE	4	38	4	87	FALSE
167024	"Free"	"lifestyle"	"utilities"	TRUE		0	3	36	FALSE
167031	"Free"	"lifestyle"	"utilities"	TRUE		0	3	40	TRUE
167092	"$1.99"	"lifestyle"	"entertainment"	FALSE	2.5	131	2.5	131	FALSE
167102	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	23887	TRUE
167170	"Free"	"lifestyle"	"lifestyle"	TRUE	5	6	5	104	TRUE
167187	"Free"	"lifestyle"	"lifestyle"	TRUE	4	56	4	56	FALSE
167189	"Free"	"lifestyle"	"food and drink"	TRUE	5	24	4.5	119	FALSE
167202	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	193	4.5	5234	TRUE
167203	"Free"	"lifestyle"	"food and drink"	TRUE	4.5	600	4.5	4832	TRUE
167211	"$4.99"	"lifestyle"	"food and drink"	FALSE	2	28	3	128	FALSE
167279	"$2.99"	"lifestyle"	"music"	FALSE		0	2	40	FALSE
167331	"Free"	"lifestyle"	"finance"	TRUE		0	4	35	FALSE
167352	"Free"	"lifestyle"	"lifestyle"	TRUE	4	24	4.5	252	TRUE
167389	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	66	TRUE
167392	"Free"	"lifestyle"	"entertainment"	TRUE	3	13	3.5	33	FALSE
167398	"Free"	"lifestyle"	"lifestyle"	TRUE	4	28	3.5	143	FALSE
167403	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	7	4	50	TRUE
167410	"Free"	"lifestyle"	"lifestyle"	TRUE	4	14	4.5	35553	TRUE
167413	"Free"	"social networking"	"lifestyle"	TRUE	4.5	11	4.5	65	FALSE
167418	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	6	4.5	599	TRUE
167419	"Free"	"lifestyle"	"lifestyle"	TRUE	5	15	4.5	933	TRUE
167422	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	32	TRUE
167443	"Free"	"lifestyle"	"education"	TRUE	4	31	4	40	FALSE
167452	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	7	2.5	78	FALSE
167454	"$1.99"	"lifestyle"	"lifestyle"	FALSE	4.5	6	4	85	FALSE
167455	"Free"	"lifestyle"	"health and fitness"	TRUE	5	31	5	31	FALSE
167458	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	698	TRUE
167509	"Free"	"lifestyle"	"news"	TRUE		0	2	59	FALSE
167534	"$2.99"	"lifestyle"	"entertainment"	FALSE		0	4.5	450	TRUE
167538	"$3.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	35	FALSE
167539	"$0.99"	"lifestyle"	"music"	FALSE	4	29	4	35	FALSE
167542	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	33	3	63	FALSE
167546	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	30	3.5	30	FALSE
167547	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	7	2.5	60	FALSE
167550	"Free"	"lifestyle"	"lifestyle"	TRUE	5	53	5	57	FALSE
167565	"$0.99"	"lifestyle"	"music"	FALSE	4	15	3.5	42	FALSE
167573	"Free"	"lifestyle"	"lifestyle"	TRUE	5	12	4.5	122	FALSE
167576	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	15	3	446	FALSE
167583	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	43	FALSE
167598	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	81	FALSE
167619	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	27	3.5	43	FALSE
167629	"$1.99"	"lifestyle"	"productivity"	FALSE		0	4	55	TRUE
167646	"$0.99"	"lifestyle"	"games"	FALSE		0	3	218	FALSE
167647	"Free"	"lifestyle"	"games"	TRUE	4	8	3.5	67	FALSE
167648	"$0.99"	"lifestyle"	"games"	FALSE		0	3.5	60	FALSE
167650	"$0.99"	"lifestyle"	"games"	FALSE		0	3.5	143	FALSE
167651	"Free"	"lifestyle"	"sports"	TRUE	4.5	12	4.5	155	TRUE
167652	"Free"	"lifestyle"	"sports"	TRUE	5	17	4.5	193	TRUE
167653	"Free"	"lifestyle"	"sports"	TRUE	5	12	4.5	113	TRUE
167654	"Free"	"lifestyle"	"sports"	TRUE	5	8	4.5	126	TRUE
167666	"Free"	"lifestyle"	"utilities"	TRUE	3	353	3	353	FALSE
167683	"Free"	"lifestyle"	"utilities"	TRUE	3.5	46	3.5	64	FALSE
167686	"Free"	"lifestyle"	"food and drink"	TRUE		0	4.5	60	TRUE
167690	"Free"	"lifestyle"	"music"	TRUE		0	3.5	132	FALSE
167742	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	95	FALSE
167773	"Free"	"lifestyle"	"social networking"	TRUE	4.5	51	4.5	1297	TRUE
167774	"Free"	"lifestyle"	"lifestyle"	TRUE	5	52	4.5	8012	TRUE
167782	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	7	4	37	FALSE
167805	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	34	TRUE
167806	"Free"	"lifestyle"	"news"	TRUE	2	39	2	89	FALSE
167807	"Free"	"lifestyle"	"news"	TRUE	4.5	2386	4	52130	FALSE
167808	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	7	2	64	FALSE
167809	"Free"	"lifestyle"	"lifestyle"	TRUE		0	1.5	34	TRUE
167822	"Free"	"lifestyle"	"travel"	TRUE	1.5	6	4	86	FALSE
167838	"Free"	"lifestyle"	"lifestyle"	TRUE	1.5	10	3.5	23065	TRUE
167849	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	39	4	114	FALSE
167853	"Free"	"lifestyle"	"lifestyle"	TRUE	4	169	4	278	FALSE
167855	"Free"	"lifestyle"	"business"	TRUE	4.5	140	4.5	716	TRUE
167919	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	144	4.5	176	FALSE
167929	"Free"	"lifestyle"	"entertainment"	TRUE	4	86	4	96	FALSE
167931	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	440	FALSE
167940	"Free"	"lifestyle"	"lifestyle"	TRUE	4	37	4.5	1967	TRUE
167947	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	2.5	570	FALSE
167970	"Free"	"lifestyle"	"lifestyle"	TRUE	5	10	5	146	TRUE
167979	"$0.99"	"lifestyle"	"entertainment"	FALSE	1	31	1.5	48	FALSE
167997	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	149	FALSE
167998	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	12	3	82	FALSE
167999	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	2.5	37	FALSE
168072	"Free"	"social networking"	"lifestyle"	TRUE		0	5	38	TRUE
168085	"Free"	"lifestyle"	"catalogs"	TRUE	4.5	105	4.5	1696	FALSE
168087	"Free"	"lifestyle"	"productivity"	TRUE		0	4	46	TRUE
168095	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	139	TRUE
168096	"Free"	"social networking"	"lifestyle"	TRUE	3.5	52	3	91505	TRUE
168132	"Free"	"lifestyle"	"food and drink"	TRUE	3.5	26	3.5	89	FALSE
168156	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	35	TRUE
168184	"Free"	"lifestyle"	"health and fitness"	TRUE	2.5	73	3	131	FALSE
168188	"Free"	"lifestyle"	"lifestyle"	TRUE	5	66	4.5	271	TRUE
168240	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	7	2	76	FALSE
168263	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	448	2.5	700	FALSE
168285	"Free"	"lifestyle"	"photo and video"	TRUE		0	5	934	TRUE
168293	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	12	3.5	274	FALSE
168297	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	501	3.5	560	FALSE
168307	"$6.99"	"lifestyle"	"reference"	FALSE		0	2	371	FALSE
168308	"$6.99"	"lifestyle"	"reference"	FALSE		0	2	44	FALSE
168319	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	38	TRUE
168338	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	178	FALSE
168340	"Free"	"lifestyle"	"social networking"	TRUE		0	4.5	148	TRUE
168372	"Free"	"social networking"	"lifestyle"	TRUE	3.5	38	3.5	49	FALSE
168376	"Free"	"lifestyle"	"entertainment"	TRUE	5	31	5	31	FALSE
168391	"Free"	"lifestyle"	"entertainment"	TRUE		0	4.5	1213	TRUE
168414	"$3.99"	"lifestyle"	"photo and video"	FALSE		0	3.5	107	FALSE
168418	"$0.99"	"lifestyle"	"entertainment"	FALSE	4	66	4.5	70	FALSE
168426	"Free"	"lifestyle"	"games"	TRUE	3.5	13	2.5	3136	FALSE
168447	"Free"	"lifestyle"	"lifestyle"	TRUE	3	137	3	137	FALSE
168451	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	23	3.5	32	FALSE
168452	"Free"	"lifestyle"	"lifestyle"	TRUE	3	53	3	111	FALSE
168488	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	239	FALSE
168509	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	52	FALSE
168524	"Free"	"lifestyle"	"utilities"	TRUE	4	18	4.5	159	FALSE
168535	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	333	4.5	1240	FALSE
168538	"Free"	"lifestyle"	"lifestyle"	TRUE	4	81	4	3789	FALSE
168543	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	108	TRUE
168574	"Free"	"lifestyle"	"utilities"	TRUE		0	3.5	124	FALSE
168582	"Free"	"lifestyle"	"health and fitness"	TRUE	4	20	4	32	FALSE
168585	"Free"	"lifestyle"	"games"	TRUE	4	41	4	129	FALSE
168627	"Free"	"lifestyle"	"games"	TRUE		0	4.5	87	FALSE
168632	"Free"	"lifestyle"	"lifestyle"	TRUE	3	336	3	336	FALSE
168647	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	38	3	1594	FALSE
168649	"$2.99"	"lifestyle"	"photo and video"	FALSE	3.5	35	3	1747	TRUE
168654	"Free"	"lifestyle"	"education"	TRUE	3.5	76	3.5	112	FALSE
168661	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	75	3.5	75	FALSE
168663	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	265	FALSE
168667	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	111	2	123	FALSE
168670	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	31	FALSE
168671	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	153	2.5	1193	FALSE
168672	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	61	FALSE
168673	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	14	3	7194	FALSE
168678	"$0.99"	"lifestyle"	"lifestyle"	FALSE	2	232	2	767	FALSE
168683	"Free"	"lifestyle"	"photo and video"	TRUE		0	2.5	207	FALSE
168688	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	29	3	266	FALSE
168717	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	33	FALSE
168734	"$1.99"	"lifestyle"	"books"	FALSE	4.5	7	4	181	FALSE
168746	"$14.99"	"lifestyle"	"lifestyle"	FALSE	4	32	4	37	FALSE
168747	"Free"	"lifestyle"	"lifestyle"	TRUE	3	307	3	307	FALSE
168749	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	79	2.5	107	FALSE
168751	"Free"	"lifestyle"	"entertainment"	TRUE	3	97	3	97	FALSE
168752	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2.5	18	2.5	37	FALSE
168755	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	202	4	3016	FALSE
168758	"Free"	"lifestyle"	"lifestyle"	TRUE	3	158	3	158	FALSE
168764	"$2.99"	"lifestyle"	"education"	FALSE	1	70	1	117	FALSE
168781	"Free"	"lifestyle"	"entertainment"	TRUE	5	132	3.5	2586	FALSE
168782	"$1.99"	"lifestyle"	"photo and video"	FALSE	3.5	73	4	3255	FALSE
168817	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	571	3.5	571	FALSE
168833	"Free"	"lifestyle"	"games"	TRUE	4.5	10	5	49	FALSE
168836	"Free"	"lifestyle"	"health and fitness"	TRUE	3.5	7	3.5	124	FALSE
168885	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3.5	68	TRUE
168892	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2	1624	FALSE
168894	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	24	4.5	112	FALSE
168897	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	705	FALSE
168906	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	497	FALSE
168909	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	39	FALSE
168913	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	24	4.5	33	FALSE
168928	"Free"	"lifestyle"	"health and fitness"	TRUE	2	8	3.5	53	FALSE
168934	"Free"	"lifestyle"	"health and fitness"	TRUE	4.5	70	4.5	1691	TRUE
168935	"$3.99"	"lifestyle"	"health and fitness"	FALSE	4.5	32	4.5	207	TRUE
168947	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	11	4.5	45	FALSE
168959	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	62	TRUE
168969	"$2.99"	"lifestyle"	"lifestyle"	FALSE	4	23	3.5	1576	FALSE
168970	"$4.99"	"lifestyle"	"lifestyle"	FALSE		0	4	51	FALSE
168971	"$19.99"	"lifestyle"	"sports"	FALSE		0	3	41	TRUE
168972	"Free"	"lifestyle"	"sports"	TRUE		0	3	406	TRUE
168974	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	86	FALSE
168986	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	139	TRUE
169016	"Free"	"lifestyle"	"social networking"	TRUE		0	3	75	TRUE
169019	"Free"	"lifestyle"	"entertainment"	TRUE	3.5	7	4.5	71	FALSE
169026	"$0.99"	"lifestyle"	"health and fitness"	FALSE	2.5	50	2.5	351	FALSE
169042	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	14	3	36	FALSE
169065	"$1.99"	"lifestyle"	"lifestyle"	FALSE	2	46	2	46	FALSE
169091	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	15	3.5	51	FALSE
169102	"Free"	"lifestyle"	"entertainment"	TRUE		0	4	55	TRUE
169105	"$9.99"	"lifestyle"	"education"	FALSE		0	4.5	35	FALSE
169160	"Free"	"lifestyle"	"lifestyle"	TRUE	2.5	13876	2.5	40625	FALSE
169179	"Free"	"lifestyle"	"travel"	TRUE		0	2	30	TRUE
169201	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	2030	3	4811	FALSE
169203	"Free"	"lifestyle"	"travel"	TRUE	5	31	5	31	FALSE
169206	"$2.99"	"lifestyle"	"lifestyle"	FALSE	2	44	2	44	FALSE
169248	"Free"	"lifestyle"	"food and drink"	TRUE	3	145	3	145	FALSE
169251	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3.5	10	3	404	FALSE
169268	"$3.99"	"lifestyle"	"health and fitness"	FALSE		0	4	65	TRUE
169301	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	181	4	11670	FALSE
169310	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	318	TRUE
169322	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	37	FALSE
169329	"Free"	"lifestyle"	"entertainment"	TRUE		0	3.5	50	TRUE
169368	"Free"	"lifestyle"	"photo and video"	TRUE		0	2.5	34	FALSE
169372	"Free"	"lifestyle"	"entertainment"	TRUE	5	26	4.5	573	FALSE
169377	"Free"	"lifestyle"	"music"	TRUE	4	14	4	195	FALSE
169401	"Free"	"lifestyle"	"business"	TRUE	4	9	3.5	175	TRUE
169404	"Free"	"lifestyle"	"lifestyle"	TRUE	4	19	2	449	FALSE
169424	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	80	TRUE
169434	"Free"	"lifestyle"	"utilities"	TRUE		0	3	59	FALSE
169456	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3	55	TRUE
169521	"Free"	"lifestyle"	"entertainment"	TRUE	4.5	49	4.5	618	FALSE
169526	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4.5	62	4.5	95	FALSE
169536	"$6.99"	"lifestyle"	"food and drink"	FALSE	3.5	36	4	1102	FALSE
169552	"$1.99"	"lifestyle"	"lifestyle"	FALSE	3	63	2.5	143	FALSE
169578	"$1.99"	"lifestyle"	"health and fitness"	FALSE	5	32	4.5	153	FALSE
169581	"$1.99"	"lifestyle"	"health and fitness"	FALSE	5	7	4	34	FALSE
169589	"$0.99"	"social networking"	"lifestyle"	FALSE		0	3	64	FALSE
169631	"Free"	"lifestyle"	"books"	TRUE	3	65	3	65	FALSE
169683	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	1223	FALSE
169693	"$0.99"	"lifestyle"	"lifestyle"	FALSE	3	208	3	208	FALSE
169717	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	44	2.5	586	FALSE
169721	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	221	3	221	FALSE
169747	"$1.99"	"lifestyle"	"entertainment"	FALSE	4	118	4	358	FALSE
169748	"$2.99"	"lifestyle"	"travel"	FALSE	4.5	9	5	30	FALSE
169769	"Free"	"lifestyle"	"entertainment"	TRUE	2	1206	2	1309	FALSE
169786	"Free"	"lifestyle"	"lifestyle"	TRUE		0	3.5	48	FALSE
169787	"Free"	"weather"	"lifestyle"	TRUE	3.5	11	4	306	FALSE
169797	"Free"	"lifestyle"	"lifestyle"	TRUE	4	105	4	125	FALSE
169798	"$0.99"	"lifestyle"	"productivity"	FALSE	4.5	270	4	306	FALSE
169806	"Free"	"social networking"	"lifestyle"	TRUE		0	4.5	31	TRUE
169840	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	2.5	6430	FALSE
169869	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	56	2.5	312	FALSE
169878	"Free"	"lifestyle"	"entertainment"	TRUE	3	8	2.5	75	FALSE
169879	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	99	3.5	108	FALSE
169887	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	278	2.5	504	FALSE
169890	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	99	3	112	FALSE
169894	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	80	2.5	291	FALSE
169906	"$10.99"	"lifestyle"	"entertainment"	FALSE		0	2.5	32	FALSE
169910	"$0.99"	"lifestyle"	"entertainment"	FALSE	3	402	3	472	FALSE
169911	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	38	2.5	38	FALSE
169912	"Free"	"lifestyle"	"lifestyle"	TRUE		0	2.5	2840	TRUE
169913	"$1.99"	"lifestyle"	"lifestyle"	FALSE		0	3.5	86	TRUE
169914	"$3.99"	"lifestyle"	"health and fitness"	FALSE	4.5	15	5	130	FALSE
169917	"Free"	"lifestyle"	"lifestyle"	TRUE	3	73	3	82	FALSE
169923	"$2.99"	"lifestyle"	"lifestyle"	FALSE	4	61	4	61	FALSE
169929	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	1515	FALSE
169941	"$3.99"	"lifestyle"	"lifestyle"	FALSE		0	4.5	43	FALSE
169943	"$5.99"	"lifestyle"	"health and fitness"	FALSE		0	5	54	FALSE
169945	"$0.99"	"lifestyle"	"books"	FALSE	1.5	16	3	592	FALSE
169959	"Free"	"lifestyle"	"news"	TRUE		0	3.5	36	TRUE
169967	"Free"	"lifestyle"	"business"	TRUE		0	4	59	TRUE
169968	"Free"	"lifestyle"	"entertainment"	TRUE		0	3	33	TRUE
170170	"Free"	"lifestyle"	"lifestyle"	TRUE	2	39	3	1083	TRUE
170225	"Free"	"lifestyle"	"games"	TRUE	4.5	105	4.5	730	TRUE
170293	"Free"	"lifestyle"	"lifestyle"	TRUE	4	25	4.5	126	FALSE
170297	"$1.99"	"lifestyle"	"education"	FALSE	4	32	4	32	FALSE
170303	"$2.99"	"lifestyle"	"health and fitness"	FALSE	4.5	113	4.5	480	TRUE
170317	"Free"	"lifestyle"	"health and fitness"	TRUE	4	10	3.5	792	FALSE
170345	"$1.99"	"lifestyle"	"utilities"	FALSE	2	6	3	34	FALSE
170359	"Free"	"lifestyle"	"games"	TRUE		0	2.5	34	FALSE
170365	"Free"	"lifestyle"	"reference"	TRUE	2	20	4	3225	FALSE
170374	"Free"	"lifestyle"	"social networking"	TRUE	4.5	70	4.5	990	FALSE
170381	"Free"	"lifestyle"	"news"	TRUE		0	4.5	326	TRUE
170417	"$4.99"	"lifestyle"	"entertainment"	FALSE		0	4	45	FALSE
170436	"Free"	"lifestyle"	"books"	TRUE		0	2	32	TRUE
170456	"Free"	"lifestyle"	"lifestyle"	TRUE	3.5	214	3	300	FALSE
170458	"Free"	"lifestyle"	"reference"	TRUE	2.5	330	2.5	31503	FALSE
170459	"Free"	"lifestyle"	"entertainment"	TRUE		0	2.5	2364	FALSE
170460	"$0.99"	"lifestyle"	"entertainment"	FALSE		0	3	57	FALSE
170464	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	66	2	257	FALSE
170465	"Free"	"lifestyle"	"entertainment"	TRUE	2.5	7	3	137	FALSE
170484	"Free"	"lifestyle"	"health and fitness"	TRUE	3	29	3.5	63	FALSE
170493	"Free"	"lifestyle"	"entertainment"	TRUE		0	2	1063	FALSE
170525	"Free"	"lifestyle"	"lifestyle"	TRUE	4.5	75	3.5	13479	FALSE
170529	"$0.99"	"lifestyle"	"entertainment"	FALSE	3.5	48	3.5	48	FALSE
170535	"$0.99"	"lifestyle"	"lifestyle"	FALSE		0	4	73	TRUE
170536	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4.5	142	TRUE
170547	"$6.99"	"lifestyle"	"games"	FALSE	3.5	176	3	423	FALSE
170554	"Free"	"lifestyle"	"lifestyle"	TRUE		0	4	40	TRUE
170567	"Free"	"lifestyle"	"food and drink"	TRUE		0	2	41	FALSE
170583	"Free"	"lifestyle"	"food and drink"	TRUE	5	13	4.5	30	FALSE
170614	"$0.99"	"lifestyle"	"lifestyle"	FALSE	4	15	4.5	68	FALSE
170615	"Free"	"lifestyle"	"lifestyle"	TRUE	2	21	4	454	FALSE
170632	"Free"	"lifestyle"	"lifestyle"	TRUE	2	52	2	442	FALSE
170637	"$1.99"	"lifestyle"	"lifestyle"	FALSE	3	16	3	380	FALSE
170639	"$1.99"	"lifestyle"	"entertainment"	FALSE	2	183	2	183	FALSE
170640	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	48	4	336	FALSE
170641	"$1.99"	"lifestyle"	"health and fitness"	FALSE	4	60	4	126	FALSE
170642	"Free"	"lifestyle"	"lifestyle"	TRUE	3	9	4	230	FALSE
170657	"$2.99"	"lifestyle"	"health and fitness"	FALSE	3	9	2	283	TRUE
